fec_medida,codigo,evapor_diaria_m3,desague_diario_m3,altura_diaria_m,superf_diaria_m2,aport_diaria_m3,volumen_diario_m3
2015-03-19,EB-006,3211.0,691200.0,58.0,6421176.0,821630.0,130967874.0
2015-03-19,EB-009,2915.0,518400.0,74.0,14574859.0,842682.0,336513965.0
2015-03-19,EB-010,5948.0,1183680.0,29.0,2379153.0,1261155.0,21605343.0
2015-03-20,EB-004,0.0,1244160.0,33.0,2654311.0,1378044.0,26941998.0
2015-03-20,EB-006,0.0,691200.0,58.0,6469489.0,2497188.0,132773862.0
2015-03-20,EB-009,2625.0,518400.0,74.0,14583333.0,839782.0,336809097.0
2015-03-20,EB-010,5004.0,1175040.0,29.0,2382954.0,1251570.0,21676869.0
2015-03-21,EB-004,0.0,1235520.0,33.0,2672517.0,1690728.0,27397206.0
2015-03-21,EB-006,6527.0,691200.0,58.0,6527090.0,2851657.0,134927792.0
2015-03-21,EB-009,1898.0,518400.0,74.0,14600281.0,1127643.0,337399360.0
2015-03-21,EB-010,334.0,1188864.0,30.0,2385487.0,1239889.0,21724554.0
2015-03-22,EB-004,0.0,1251072.0,34.0,2692865.0,1759834.0,27905968.0
2015-03-22,EB-006,3284.0,691200.0,58.0,6568982.0,2260978.0,136494286.0
2015-03-22,EB-009,21913.0,518400.0,74.0,14608755.0,835445.0,337694492.0
2015-03-22,EB-010,3586.0,1157760.0,30.0,2390555.0,1256715.0,21819923.0
2015-03-23,EB-004,0.0,1258416.0,34.0,2713213.0,1767178.0,28414730.0
2015-03-23,EB-006,1323.0,691200.0,59.0,6612619.0,2324288.0,138126051.0
2015-03-23,EB-009,11704.0,518400.0,74.0,14629940.0,1267934.0,338432322.0
2015-03-23,EB-010,266.0,734400.0,30.0,2418427.0,1261588.0,22344451.0
2015-03-24,EB-004,0.0,1296000.0,34.0,2752084.0,2335108.0,29453838.0
2015-03-24,EB-006,5343.0,734400.0,59.0,6678177.0,2751722.0,140138030.0
2015-03-24,EB-009,0.0,432000.0,74.0,14642651.0,874697.0,338875019.0
2015-03-24,EB-010,2222.0,345600.0,30.0,2468786.0,1298413.0,23295042.0
2015-03-25,EB-004,0.0,1283040.0,34.0,2771765.0,1839136.0,30009934.0
2015-03-25,EB-006,23553.0,691200.0,59.0,6729562.0,2261858.0,141685135.0
2015-03-25,EB-009,99628.0,518400.0,74.0,14651125.0,913160.0,339170151.0
2015-03-25,EB-010,11271.0,604800.0,30.0,2504593.0,1294818.0,23973789.0
2015-03-26,EB-004,0.0,1252800.0,35.0,2782590.0,1558652.0,30315786.0
2015-03-26,EB-006,2304.0,630720.0,59.0,6776479.0,2066334.0,143097709.0
2015-03-26,EB-009,109915.0,544320.0,74.0,14655362.0,801801.0,339317717.0
2015-03-26,EB-010,12922.0,701568.0,31.0,2533770.0,1267543.0,24526842.0
2015-03-27,EB-004,0.0,1261440.0,35.0,2790463.0,1483878.0,30538224.0
2015-03-27,EB-006,21097.0,691200.0,59.0,6805523.0,1586748.0,143972160.0
2015-03-27,EB-009,126073.0,669600.0,74.0,14659599.0,943239.0,339465283.0
2015-03-27,EB-010,15129.0,685152.0,31.0,2564273.0,1278473.0,25105034.0
2015-03-28,EB-004,0.0,1252800.0,35.0,2796367.0,1419629.0,30705053.0
2015-03-28,EB-006,33424.0,630720.0,60.0,6821162.0,1135002.0,144443018.0
2015-03-28,EB-009,112879.0,699840.0,74.0,14659599.0,812719.0,339465283.0
2015-03-28,EB-010,18425.0,686880.0,31.0,2595047.0,1272418.0,25672147.0
2015-03-29,EB-004,0.0,1252800.0,35.0,2787510.0,1002557.0,30454810.0
2015-03-29,EB-006,3964.0,630720.0,60.0,6834567.0,1073953.0,144846611.0
2015-03-29,EB-009,139266.0,708480.0,74.0,14659599.0,847746.0,339465283.0
2015-03-29,EB-010,17333.0,696384.0,31.0,2626250.0,1271158.0,26229588.0
2015-03-30,EB-004,0.0,1252800.0,34.0,2759957.0,474266.0,29676276.0
2015-03-30,EB-006,3423.0,630720.0,60.0,6846065.0,1005975.0,145187636.0
2015-03-30,EB-009,139266.0,708480.0,74.0,14659599.0,847746.0,339465283.0
2015-03-30,EB-010,17273.0,695520.0,32.0,2657454.0,1270235.0,26787030.0
2015-03-31,EB-004,0.0,1252800.0,34.0,2728206.0,366131.0,28789607.0
2015-03-31,EB-006,37732.0,630720.0,60.0,6860453.0,1086140.0,145605324.0
2015-03-31,EB-009,120209.0,708480.0,74.0,14659599.0,828689.0,339465283.0
2015-03-31,EB-010,19079.0,722304.0,32.0,2687171.0,1272279.0,27317926.0
2015-04-01,EB-004,0.0,1252800.0,34.0,2690723.0,315607.0,27852414.0
2015-04-01,EB-006,30926.0,691200.0,60.0,6872444.0,1070199.0,145953397.0
2015-04-01,EB-009,79185.0,691200.0,74.0,14663836.0,917951.0,339612849.0
2015-04-01,EB-010,1106.0,1068768.0,32.0,2697573.0,1265642.0,27503740.0
2015-04-02,EB-004,0.0,1244160.0,33.0,2653240.0,306967.0,26915221.0
2015-04-02,EB-006,19276.0,622080.0,60.0,6884434.0,989428.0,146301469.0
2015-04-02,EB-009,46884.0,1118880.0,74.0,14651125.0,723066.0,339170151.0
2015-04-02,EB-010,6751.0,1192320.0,32.0,2700544.0,1252160.0,27556829.0
2015-04-03,EB-004,0.0,1235520.0,33.0,2616121.0,306713.0,25986414.0
2015-04-03,EB-006,23423.0,648000.0,60.0,6889230.0,810653.0,146440699.0
2015-04-03,EB-009,60035.0,1114560.0,74.0,14642651.0,879463.0,338875019.0
2015-04-03,EB-010,9733.0,1183680.0,32.0,2703516.0,1246503.0,27609919.0
2015-04-04,EB-004,0.0,1235520.0,33.0,2578177.0,283555.0,25034449.0
2015-04-04,EB-006,22046.0,665280.0,60.0,6889230.0,687326.0,146440699.0
2015-04-04,EB-009,58537.0,1123200.0,74.0,14634177.0,886605.0,338579887.0
2015-04-04,EB-010,9473.0,1183680.0,32.0,2706488.0,1246243.0,27663009.0
2015-04-05,EB-004,0.0,1244160.0,32.0,2539207.0,266466.0,24056755.0
2015-04-05,EB-006,33114.0,673920.0,60.0,6898822.0,985492.0,146719157.0
2015-04-05,EB-009,64353.0,1123200.0,74.0,14625703.0,892422.0,338284756.0
2015-04-05,EB-010,9212.0,1192320.0,32.0,2709460.0,1254621.0,27716098.0
2015-04-06,EB-004,0.0,1244160.0,32.0,2500197.0,313244.0,23125839.0
2015-04-06,EB-006,16574.0,604800.0,60.0,6906017.0,830218.0,146928001.0
2015-04-06,EB-009,36532.0,1123200.0,74.0,14612992.0,717034.0,337842058.0
2015-04-06,EB-010,6781.0,1192320.0,32.0,2712431.0,1252191.0,27769188.0
2015-04-07,EB-004,0.0,1218240.0,31.0,2457044.0,231185.0,22138784.0
2015-04-07,EB-006,16592.0,691200.0,60.0,6913211.0,916635.0,147136844.0
2015-04-07,EB-009,52576.0,1123200.0,74.0,14604518.0,880644.0,337546926.0
2015-04-07,EB-010,7332.0,1166400.0,32.0,2715403.0,1226822.0,27822278.0
2015-04-08,EB-004,0.0,699840.0,31.0,2435467.0,206313.0,21645257.0
2015-04-08,EB-006,17301.0,630720.0,60.0,6920405.0,856865.0,147345688.0
2015-04-08,EB-009,62745.0,1131840.0,74.0,14591807.0,751888.0,337104229.0
2015-04-08,EB-010,8637.0,993600.0,32.0,2699058.0,710244.0,27530285.0
2015-04-09,EB-004,0.0,665280.0,31.0,2418206.0,270458.0,21250435.0
2015-04-09,EB-006,6928.0,691200.0,60.0,6927599.0,906972.0,147554532.0
2015-04-09,EB-009,0.0,1123200.0,74.0,14583333.0,828068.0,336809097.0
2015-04-09,EB-010,2137.0,1170720.0,32.0,2670827.0,668505.0,27025933.0
2015-04-10,EB-004,0.0,630720.0,31.0,2400645.0,224856.0,20844571.0
2015-04-10,EB-006,13855.0,604800.0,60.0,6927599.0,618655.0,147554532.0
2015-04-10,EB-009,58215.0,1684800.0,74.0,14553674.0,710054.0,335776136.0
2015-04-10,EB-010,5814.0,1136160.0,31.0,2642595.0,637622.0,26521581.0
2015-04-11,EB-004,0.0,648000.0,31.0,2383322.0,246331.0,20442902.0
2015-04-11,EB-006,3464.0,691200.0,60.0,6927599.0,694664.0,147554532.0
2015-04-11,EB-009,14541.0,1555200.0,74.0,14540962.0,1131281.0,335337676.0
2015-04-11,EB-010,1308.0,1127520.0,31.0,2615849.0,651022.0,26043775.0
2015-04-12,EB-004,0.0,648000.0,31.0,2366000.0,246331.0,20041233.0
2015-04-12,EB-006,15235.0,691200.0,60.0,6925201.0,636820.0,147484917.0
2015-04-12,EB-009,33434.0,1105920.0,74.0,14536724.0,996025.0,335194347.0
2015-04-12,EB-010,6732.0,1127520.0,31.0,2589103.0,656445.0,25565968.0
2015-04-13,EB-004,0.0,648000.0,30.0,2347659.0,222703.0,19615936.0
2015-04-13,EB-006,17307.0,648000.0,60.0,6922803.0,595693.0,147415303.0
2015-04-13,EB-009,50834.0,1131840.0,74.0,14524010.0,752690.0,334764363.0
2015-04-13,EB-010,8746.0,959040.0,31.0,2572231.0,657684.0,25255866.0
2015-04-14,EB-004,0.0,660960.0,30.0,2329317.0,235663.0,19190639.0
2015-04-14,EB-006,23546.0,648000.0,60.0,6925201.0,741160.0,147484917.0
2015-04-14,EB-009,10306.0,1002240.0,74.0,14515534.0,818643.0,334477706.0
2015-04-14,EB-010,15114.0,864000.0,31.0,2561621.0,678004.0,25054756.0
2015-04-15,EB-004,0.0,639360.0,30.0,2310864.0,215139.0,18766418.0
2015-04-15,EB-006,9695.0,725760.0,60.0,6925201.0,735455.0,147484917.0
2015-04-15,EB-009,33434.0,172800.0,74.0,14536724.0,922875.0,335194347.0
2015-04-15,EB-010,5274.0,1537200.0,30.0,2511225.0,587201.0,24099483.0
2015-04-16,EB-004,0.0,622080.0,30.0,2291634.0,238696.0,18383034.0
2015-04-16,EB-006,14543.0,648000.0,60.0,6925201.0,662543.0,147484917.0
2015-04-16,EB-009,45116.0,172800.0,74.0,14553674.0,799705.0,335776136.0
2015-04-16,EB-010,6142.0,1654560.0,30.0,2456850.0,630012.0,23068793.0
2015-04-17,EB-004,0.0,648000.0,30.0,2271274.0,242064.0,17977098.0
2015-04-17,EB-006,2149.0,691200.0,60.0,6932395.0,921534.0,147693761.0
2015-04-17,EB-009,67025.0,172800.0,74.0,14570622.0,830088.0,336366399.0
2015-04-17,EB-010,8141.0,1810080.0,30.0,2394356.0,640877.0,21891449.0
2015-04-18,EB-004,0.0,630720.0,29.0,2249782.0,202231.0,17548609.0
2015-04-18,EB-006,29799.0,630720.0,60.0,6929997.0,590904.0,147624146.0
2015-04-18,EB-009,59774.0,388800.0,74.0,14579096.0,743706.0,336661531.0
2015-04-18,EB-010,725.0,1681344.0,29.0,2338612.0,639537.0,20842392.0
2015-04-19,EB-004,0.0,622080.0,29.0,2228290.0,193592.0,17120121.0
2015-04-19,EB-006,31163.0,691200.0,60.0,6925201.0,583134.0,147484917.0
2015-04-19,EB-009,75877.0,345600.0,74.0,14591807.0,864175.0,337104229.0
2015-04-19,EB-010,10508.0,1565568.0,29.0,2284438.0,633867.0,19900183.0
2015-04-20,EB-004,0.0,648000.0,29.0,2206798.0,219512.0,16691633.0
2015-04-20,EB-006,23538.0,691200.0,60.0,6922803.0,645124.0,147415303.0
2015-04-20,EB-009,78864.0,345600.0,74.0,14604518.0,867161.0,337546926.0
2015-04-20,EB-010,9731.0,1866240.0,28.0,2211564.0,659135.0,18683347.0
2015-04-21,EB-004,0.0,591840.0,29.0,2183489.0,133861.0,16233654.0
2015-04-21,EB-006,20768.0,635040.0,60.0,6922803.0,655808.0,147415303.0
2015-04-21,EB-009,59913.0,392256.0,74.0,14612992.0,747301.0,337842058.0
2015-04-21,EB-010,7797.0,1857600.0,28.0,2107163.0,602261.0,17420211.0
2015-04-22,EB-004,0.0,630720.0,29.0,2160402.0,180548.0,15783482.0
2015-04-22,EB-006,22153.0,561600.0,60.0,6922803.0,583753.0,147415303.0
2015-04-22,EB-009,54084.0,457920.0,74.0,14617229.0,659570.0,337989624.0
2015-04-22,EB-010,7155.0,1903392.0,27.0,1987435.0,638967.0,16148631.0
2015-04-23,EB-004,0.0,630720.0,28.0,2137316.0,180548.0,15333310.0
2015-04-23,EB-006,27691.0,596160.0,60.0,6922803.0,623851.0,147415303.0
2015-04-23,EB-009,73129.0,345600.0,74.0,14625703.0,713861.0,338284756.0
2015-04-23,EB-010,8109.0,1854144.0,26.0,1885764.0,640114.0,14926492.0
2015-04-24,EB-004,0.0,630720.0,28.0,2112031.0,137674.0,14840264.0
2015-04-24,EB-006,31153.0,691200.0,60.0,6922803.0,722353.0,147415303.0
2015-04-24,EB-009,73192.0,345600.0,74.0,14638414.0,861489.0,338727453.0
2015-04-24,EB-010,6915.0,2058912.0,26.0,1772978.0,639091.0,13499756.0
2015-04-25,EB-004,0.0,622080.0,28.0,2086080.0,131569.0,14349753.0
2015-04-25,EB-006,27682.0,622080.0,60.0,6920405.0,580147.0,147345688.0
2015-04-25,EB-009,70305.0,371520.0,74.0,14646888.0,736957.0,339022585.0
2015-04-25,EB-010,8665.0,1987200.0,25.0,1666409.0,632579.0,12136470.0
2015-04-26,EB-004,0.0,622080.0,28.0,2054580.0,178356.0,13906029.0
2015-04-26,EB-006,19357.0,626400.0,60.0,6913211.0,436913.0,147136844.0
2015-04-26,EB-009,51294.0,375840.0,74.0,14655362.0,722266.0,339317717.0
2015-04-26,EB-010,3417.0,1937088.0,24.0,1552999.0,626694.0,10822659.0
2015-04-27,EB-004,0.0,648000.0,28.0,2023080.0,204276.0,13462305.0
2015-04-27,EB-006,20034.0,648000.0,60.0,6908415.0,528805.0,146997615.0
2015-04-27,EB-009,87983.0,388800.0,74.0,14663836.0,771915.0,339612849.0
2015-04-27,EB-010,3924.0,1673568.0,23.0,1453426.0,652722.0,9797889.0
2015-04-28,EB-004,0.0,604800.0,27.0,1990148.0,140906.0,12998411.0
2015-04-28,EB-006,24171.0,648000.0,60.0,6906017.0,602557.0,146928001.0
2015-04-28,EB-009,88034.0,388800.0,74.0,14672310.0,771965.0,339907980.0
2015-04-28,EB-010,8472.0,1789344.0,22.0,1366486.0,613943.0,8614016.0
2015-04-29,EB-004,0.0,604800.0,27.0,1987285.0,564461.0,12958072.0
2015-04-29,EB-006,31066.0,691200.0,60.0,6903619.0,652651.0,146858386.0
2015-04-29,EB-009,110138.0,345600.0,74.0,14685021.0,898436.0,340350678.0
2015-04-29,EB-010,8824.0,1887840.0,21.0,1278827.0,613905.0,7331257.0
2015-04-30,EB-004,0.0,1036800.0,27.0,1990148.0,1077139.0,12998411.0
2015-04-30,EB-006,26905.0,691200.0,60.0,6898822.0,578876.0,146719157.0
2015-04-30,EB-009,73298.0,1652400.0,74.0,14659599.0,840303.0,339465283.0
2015-04-30,EB-010,6233.0,1126656.0,21.0,1272078.0,1043169.0,7241537.0
2015-05-01,EB-004,0.0,1182816.0,27.0,1977262.0,1001292.0,12816887.0
2015-05-01,EB-006,35824.0,691200.0,60.0,6889230.0,448566.0,146440699.0
2015-05-01,EB-009,118434.0,2073600.0,74.0,14621466.0,863941.0,338137190.0
2015-05-01,EB-010,8938.0,345600.0,22.0,1334078.0,1192143.0,8079142.0
2015-05-02,EB-004,0.0,1195776.0,27.0,1961512.0,973914.0,12595025.0
2015-05-02,EB-006,36475.0,691200.0,60.0,6882036.0,518831.0,146231855.0
2015-05-02,EB-009,13267.0,2246400.0,74.0,14579096.0,903411.0,336661531.0
2015-05-02,EB-010,10253.0,345600.0,23.0,1385598.0,1206165.0,8929454.0
2015-05-03,EB-004,0.0,1139616.0,27.0,1950057.0,978262.0,12433671.0
2015-05-03,EB-006,38513.0,691200.0,60.0,6877240.0,590484.0,146092626.0
2015-05-03,EB-009,114874.0,2073600.0,74.0,14540962.0,864619.0,335337676.0
2015-05-03,EB-010,969.0,345600.0,23.0,1446211.0,1149466.0,9723630.0
2015-05-04,EB-004,0.0,1382400.0,27.0,1929919.0,1135293.0,12186564.0
2015-05-04,EB-006,34362.0,691200.0,60.0,6872444.0,586333.0,145953397.0
2015-05-04,EB-009,97538.0,232650.0,74.0,14557911.0,916214.0,335923702.0
2015-05-04,EB-010,6842.0,2005200.0,23.0,1396401.0,1396158.0,9107746.0
2015-05-05,EB-004,0.0,1641168.0,27.0,1885559.0,1118692.0,11664088.0
2015-05-05,EB-006,27461.0,561600.0,60.0,6865250.0,380217.0,145744553.0
2015-05-05,EB-009,109248.0,302400.0,74.0,14566385.0,706779.0,336218833.0
2015-05-05,EB-010,7661.0,2505600.0,22.0,1344049.0,1649233.0,8243718.0
2015-05-06,EB-004,0.0,1900800.0,26.0,1831693.0,1266364.0,11029652.0
2015-05-06,EB-006,30861.0,691200.0,60.0,6858055.0,513217.0,145535709.0
2015-05-06,EB-009,109375.0,259200.0,74.0,14583333.0,958839.0,336809097.0
2015-05-06,EB-010,9148.0,2685312.0,22.0,1288468.0,1910171.0,7459429.0
2015-05-07,EB-004,0.0,1900800.0,26.0,1775070.0,1241515.0,10370367.0
2015-05-07,EB-006,28774.0,604800.0,60.0,6850861.0,424730.0,145326865.0
2015-05-07,EB-009,12403.0,345600.0,74.0,14591807.0,764762.0,337104229.0
2015-05-07,EB-010,7128.0,2691360.0,21.0,1228890.0,1908545.0,6669486.0
2015-05-08,EB-004,0.0,1944000.0,26.0,1715287.0,1277054.0,9703421.0
2015-05-08,EB-006,37615.0,691200.0,60.0,6839035.0,383092.0,144981142.0
2015-05-08,EB-009,159051.0,734400.0,74.0,14591807.0,893451.0,337104229.0
2015-05-08,EB-010,8311.0,2692224.0,20.0,1170608.0,1952562.0,5921513.0
2015-05-09,EB-004,0.0,1944000.0,25.0,1641708.0,1123145.0,8882566.0
2015-05-09,EB-006,30735.0,604800.0,60.0,6830098.0,366473.0,144712080.0
2015-05-09,EB-009,119618.0,803520.0,74.0,14587570.0,775572.0,336956663.0
2015-05-09,EB-010,754.0,2639520.0,20.0,1108845.0,1952325.0,5226778.0
2015-05-10,EB-004,0.0,1944000.0,25.0,1576565.0,1103075.0,8041641.0
2015-05-10,EB-006,27276.0,604800.0,60.0,6818928.0,295749.0,144375753.0
2015-05-10,EB-009,134167.0,803520.0,74.0,14583333.0,790121.0,336809097.0
2015-05-10,EB-010,6614.0,1824768.0,20.0,1121044.0,1950794.0,5346190.0
2015-05-11,EB-004,0.0,1084320.0,24.0,1572973.0,1037106.0,7994427.0
2015-05-11,EB-006,35424.0,691200.0,60.0,6812225.0,524827.0,144173956.0
2015-05-11,EB-009,146949.0,1900800.0,74.0,14549437.0,867222.0,335628570.0
2015-05-11,EB-010,8491.0,604800.0,20.0,1163207.0,1093633.0,5826532.0
2015-05-12,EB-004,0.0,993600.0,25.0,1588540.0,1198193.0,8199020.0
2015-05-12,EB-006,37443.0,682560.0,59.0,6807757.0,585472.0,144039425.0
2015-05-12,EB-009,150873.0,2160000.0,74.0,14507058.0,873352.0,334191049.0
2015-05-12,EB-010,8725.0,152064.0,21.0,1228890.0,1003743.0,6669486.0
2015-05-13,EB-004,0.0,1010880.0,25.0,1590935.0,1042356.0,8230496.0
2015-05-13,EB-006,42847.0,630720.0,59.0,6801054.0,471771.0,143837629.0
2015-05-13,EB-009,154727.0,2246400.0,74.0,14460440.0,824516.0,332614438.0
2015-05-13,EB-010,11382.0,351043.0,21.0,1278827.0,1024196.0,7331257.0
2015-05-14,EB-004,0.0,950400.0,25.0,1592132.0,966137.0,8246233.0
2015-05-14,EB-006,69959.0,648000.0,59.0,6792118.0,448897.0,143568567.0
2015-05-14,EB-009,237828.0,2263680.0,74.0,14413822.0,924897.0,331037827.0
2015-05-14,EB-010,14523.0,401760.0,22.0,1320282.0,967422.0,7882396.0
2015-05-15,EB-004,0.0,950400.0,25.0,1596922.0,1013352.0,8309185.0
2015-05-15,EB-006,50196.0,648000.0,59.0,6783181.0,429135.0,143299506.0
2015-05-15,EB-009,157993.0,2406240.0,74.0,14362966.0,844294.0,329317888.0
2015-05-15,EB-010,11787.0,412128.0,22.0,1354852.0,963529.0,8422010.0
2015-05-16,EB-004,0.0,950400.0,25.0,1611292.0,1139255.0,8498040.0
2015-05-16,EB-006,26411.0,604800.0,59.0,6772011.0,294883.0,142963178.0
2015-05-16,EB-009,115894.0,2496960.0,73.0,14307872.0,749586.0,327454620.0
2015-05-16,EB-010,7764.0,432000.0,23.0,1386429.0,960923.0,8943169.0
2015-05-17,EB-004,0.0,898560.0,25.0,1628057.0,1118890.0,8718370.0
2015-05-17,EB-006,30414.0,648000.0,59.0,6758606.0,274822.0,142559586.0
2015-05-17,EB-009,129777.0,2263680.0,73.0,14261254.0,816846.0,325878009.0
2015-05-17,EB-010,8637.0,432000.0,23.0,1415906.0,909211.0,9411743.0
2015-05-18,EB-004,0.0,907200.0,25.0,1635577.0,1002991.0,8814161.0
2015-05-18,EB-006,31059.0,604800.0,59.0,6751903.0,434062.0,142357789.0
2015-05-18,EB-009,126473.0,2332800.0,73.0,14210398.0,739334.0,324158070.0
2015-05-18,EB-010,10465.0,604800.0,23.0,1453426.0,1001411.0,9797889.0
2015-05-19,EB-004,0.0,924480.0,25.0,1655504.0,1146795.0,9036476.0
2015-05-19,EB-006,33737.0,648000.0,59.0,6747435.0,547207.0,142223259.0
2015-05-19,EB-009,96314.0,2272320.0,73.0,14163780.0,792023.0,322581459.0
2015-05-19,EB-010,10575.0,553824.0,24.0,1489503.0,935692.0,10169182.0
2015-05-20,EB-004,0.0,993600.0,25.0,1673899.0,1198814.0,9241690.0
2015-05-20,EB-006,23585.0,656640.0,59.0,6738499.0,411163.0,141954197.0
2015-05-20,EB-009,79057.0,2272320.0,73.0,14117331.0,778919.0,321009001.0
2015-05-20,EB-010,67.0,652320.0,24.0,1522694.0,1000610.0,10510772.0
2015-05-21,EB-004,0.0,976320.0,25.0,1683096.0,1078927.0,9344297.0
2015-05-21,EB-006,21542.0,673920.0,59.0,6731796.0,493665.0,141752400.0
2015-05-21,EB-009,88657.0,2255040.0,73.0,14072572.0,812769.0,319478073.0
2015-05-21,EB-010,7482.0,604800.0,24.0,1558726.0,984997.0,10883487.0
2015-05-22,EB-004,0.0,1002240.0,25.0,1693827.0,1121948.0,9464005.0
2015-05-22,EB-006,20175.0,613440.0,59.0,6725094.0,431819.0,141550604.0
2015-05-22,EB-009,81243.0,2868480.0,73.0,14007468.0,722918.0,317251268.0
2015-05-22,EB-010,7178.0,580608.0,24.0,1595087.0,1010871.0,11306572.0
2015-05-23,EB-004,0.0,993600.0,25.0,1701491.0,1079106.0,9549511.0
2015-05-23,EB-006,23507.0,626400.0,59.0,6716157.0,380845.0,141281542.0
2015-05-23,EB-009,94808.0,2885760.0,73.0,13942364.0,753763.0,315024463.0
2015-05-23,EB-010,9113.0,620352.0,25.0,1627252.0,1003733.0,11680840.0
2015-05-24,EB-004,0.0,976320.0,25.0,1706090.0,1027624.0,9600815.0
2015-05-24,EB-006,25479.0,648000.0,59.0,6704986.0,337152.0,140945215.0
2015-05-24,EB-009,86115.0,2501280.0,72.0,13889467.0,778116.0,313215184.0
2015-05-24,EB-010,7289.0,635904.0,25.0,1656619.0,984915.0,12022562.0
2015-05-25,EB-004,0.0,993600.0,25.0,1703024.0,959397.0,9566612.0
2015-05-25,EB-006,24106.0,691200.0,59.0,6696050.0,446244.0,140676153.0
2015-05-25,EB-009,90043.0,1987200.0,72.0,13852846.0,824666.0,311962607.0
2015-05-25,EB-010,8767.0,652320.0,25.0,1685987.0,1002810.0,12364285.0
2015-05-26,EB-004,0.0,893376.0,26.0,1721419.0,1098590.0,9771826.0
2015-05-26,EB-006,38772.0,691200.0,59.0,6684879.0,393645.0,140339826.0
2015-05-26,EB-009,106354.0,2129760.0,72.0,13812156.0,844361.0,310570854.0
2015-05-26,EB-010,11451.0,604800.0,25.0,1709144.0,905161.0,12653195.0
2015-05-27,EB-004,0.0,792029.0,26.0,1745945.0,1065648.0,10045445.0
2015-05-27,EB-006,28039.0,648000.0,59.0,6675943.0,406977.0,140070764.0
2015-05-27,EB-009,97806.0,1987200.0,72.0,13775535.0,832428.0,309318276.0
2015-05-27,EB-010,11676.0,686880.0,25.0,1717123.0,804376.0,12759015.0
2015-05-28,EB-004,0.0,864000.0,26.0,1765873.0,1086315.0,10267760.0
2015-05-28,EB-006,30668.0,587520.0,59.0,6667006.0,349127.0,139801703.0
2015-05-28,EB-009,120867.0,2017440.0,72.0,13734845.0,746554.0,307926523.0
2015-05-28,EB-010,12187.0,548640.0,25.0,1741061.0,878288.0,13076476.0
2015-05-29,EB-004,0.0,722700.0,26.0,1790502.0,999436.0,10544496.0
2015-05-29,EB-006,29286.0,691200.0,59.0,6655835.0,384158.0,139465375.0
2015-05-29,EB-009,98627.0,1987200.0,72.0,13698224.0,849527.0,306690223.0
2015-05-29,EB-010,13078.0,688608.0,25.0,1743721.0,736959.0,13111749.0
2015-05-30,EB-004,0.0,973728.0,26.0,1804760.0,1141667.0,10712435.0
2015-05-30,EB-006,30576.0,743040.0,59.0,6646899.0,504555.0,139196314.0
2015-05-30,EB-009,92927.0,1987200.0,72.0,13665672.0,999278.0,305609374.0
2015-05-30,EB-010,11516.0,604800.0,26.0,1771648.0,986687.0,13482120.0
2015-05-31,EB-004,0.0,998784.0,26.0,1826940.0,1260022.0,10973673.0
2015-05-31,EB-006,25888.0,691200.0,59.0,6637962.0,448026.0,138927252.0
2015-05-31,EB-009,61331.0,1987200.0,72.0,13629051.0,832576.0,304393419.0
2015-05-31,EB-010,6658.0,630720.0,26.0,1799576.0,1007748.0,13852490.0
2015-06-01,EB-004,0.0,1036800.0,26.0,1841199.0,1204739.0,11141612.0
2015-06-01,EB-006,16578.0,691200.0,59.0,6631260.0,505982.0,138725456.0
2015-06-01,EB-009,82914.0,1987200.0,72.0,13592430.0,854159.0,303177464.0
2015-06-01,EB-010,8413.0,649728.0,26.0,1828833.0,1046148.0,14240497.0
2015-06-02,EB-004,0.0,1060992.0,26.0,1838030.0,1023672.0,11104292.0
2015-06-02,EB-006,34436.0,648000.0,59.0,6622323.0,413374.0,138456394.0
2015-06-02,EB-009,115224.0,1900800.0,72.0,13555809.0,800069.0,301961509.0
2015-06-02,EB-010,13067.0,604800.0,26.0,1866701.0,1074710.0,14697340.0
2015-06-03,EB-004,0.0,1080000.0,26.0,1833277.0,1024020.0,11048312.0
2015-06-03,EB-006,39686.0,691200.0,59.0,6614364.0,465814.0,138191322.0
2015-06-03,EB-009,131176.0,1814400.0,72.0,13523257.0,864727.0,300880660.0
2015-06-03,EB-010,14789.0,431136.0,27.0,1920714.0,1095187.0,15346602.0
2015-06-04,EB-004,0.0,1123200.0,26.0,1823772.0,1011241.0,10936353.0
2015-06-04,EB-006,42937.0,561600.0,59.0,6605637.0,278184.0,137864969.0
2015-06-04,EB-009,132169.0,1814400.0,71.0,13486636.0,730614.0,299664705.0
2015-06-04,EB-010,15671.0,666144.0,27.0,1958840.0,1140117.0,15804904.0
2015-06-05,EB-004,0.0,1071360.0,26.0,1817435.0,996721.0,10861714.0
2015-06-05,EB-006,44859.0,673920.0,59.0,6596909.0,392426.0,137538616.0
2015-06-05,EB-009,130347.0,2332800.0,71.0,13437808.0,841874.0,298043432.0
2015-06-05,EB-010,14792.0,604800.0,27.0,1998869.0,1086789.0,16272101.0
2015-06-06,EB-004,0.0,1080000.0,26.0,1820603.0,1117319.0,10899033.0
2015-06-06,EB-006,42823.0,626400.0,58.0,6588182.0,342870.0,137212263.0
2015-06-06,EB-009,133849.0,2419200.0,71.0,13384911.0,796670.0,296287053.0
2015-06-06,EB-010,18494.0,725760.0,27.0,2032342.0,1099124.0,16626971.0
2015-06-07,EB-004,0.0,1080000.0,26.0,1822187.0,1098660.0,10917693.0
