"Fecha medida","Código","Nivel medio diario (m)"
"04/01/2016","EA-112-TOT",""
"04/01/2016","EA-117-TOT",""
"04/01/2016","EA-430B",""
"05/01/2016","EA-001","0,43"
"05/01/2016","EA-007",""
"05/01/2016","EA-013-TOT",""
"05/01/2016","EA-021-PR","0,13"
"05/01/2016","EA-062-TOT",""
"05/01/2016","EA-063-PR","0,14"
"05/01/2016","EA-112-TOT",""
"05/01/2016","EA-117-TOT",""
"05/01/2016","EA-430B",""
"06/01/2016","EA-001","0,43"
"06/01/2016","EA-007",""
"06/01/2016","EA-013-TOT",""
"06/01/2016","EA-021-PR","0,14"
"06/01/2016","EA-062-TOT",""
"06/01/2016","EA-063-PR","0,13"
"06/01/2016","EA-112-TOT",""
"06/01/2016","EA-117-TOT",""
"06/01/2016","EA-430B",""
"07/01/2016","EA-001","0,42"
"07/01/2016","EA-007",""
"07/01/2016","EA-013-TOT",""
"07/01/2016","EA-021-PR","0,14"
"07/01/2016","EA-062-TOT",""
"07/01/2016","EA-063-PR","0,13"
"07/01/2016","EA-112-TOT",""
"07/01/2016","EA-117-TOT",""
"07/01/2016","EA-430B",""
"08/01/2016","EA-001","0,43"
"08/01/2016","EA-007",""
"08/01/2016","EA-013-TOT",""
"08/01/2016","EA-021-PR","0,14"
"08/01/2016","EA-062-TOT",""
"08/01/2016","EA-063-PR","0,11"
"08/01/2016","EA-112-TOT",""
"08/01/2016","EA-117-TOT",""
"08/01/2016","EA-430B",""
"09/01/2016","EA-001","0,43"
"09/01/2016","EA-007",""
"09/01/2016","EA-013-TOT",""
"09/01/2016","EA-021-PR","0,12"
"09/01/2016","EA-062-TOT",""
"09/01/2016","EA-063-PR","0,03"
"09/01/2016","EA-112-TOT",""
"09/01/2016","EA-117-TOT",""
"09/01/2016","EA-430B",""
"10/01/2016","EA-001","0,43"
"10/01/2016","EA-007",""
"10/01/2016","EA-013-TOT",""
"10/01/2016","EA-021-PR","0,11"
"10/01/2016","EA-062-TOT",""
"10/01/2016","EA-063-PR","0,06"
"10/01/2016","EA-112-TOT",""
"10/01/2016","EA-117-TOT",""
"10/01/2016","EA-430B",""
"11/01/2016","EA-001","0,43"
"11/01/2016","EA-007",""
"11/01/2016","EA-013-TOT",""
"11/01/2016","EA-021-PR","0,12"
"11/01/2016","EA-062-TOT",""
"11/01/2016","EA-063-PR","0,02"
"11/01/2016","EA-112-TOT",""
"11/01/2016","EA-117-TOT",""
"11/01/2016","EA-430B",""
"12/01/2016","EA-001","0,43"
"12/01/2016","EA-007",""
"12/01/2016","EA-013-TOT",""
"12/01/2016","EA-021-PR","0,11"
"12/01/2016","EA-062-TOT",""
"12/01/2016","EA-063-PR","0,02"
"12/01/2016","EA-112-TOT",""
"12/01/2016","EA-117-TOT",""
"12/01/2016","EA-430B",""
"13/01/2016","EA-001","0,43"
"13/01/2016","EA-007",""
"13/01/2016","EA-013-TOT",""
"13/01/2016","EA-021-PR","0,11"
"13/01/2016","EA-062-TOT",""
"13/01/2016","EA-063-PR","0,03"
"13/01/2016","EA-112-TOT",""
"13/01/2016","EA-117-TOT",""
"13/01/2016","EA-430B",""
"14/01/2016","EA-001","0,43"
"14/01/2016","EA-007",""
"14/01/2016","EA-013-TOT",""
"14/01/2016","EA-021-PR","0,12"
"14/01/2016","EA-062-TOT",""
"14/01/2016","EA-063-PR","0,03"
"14/01/2016","EA-112-TOT",""
"14/01/2016","EA-117-TOT",""
"14/01/2016","EA-430B",""
"15/01/2016","EA-001","0,43"
"15/01/2016","EA-007",""
"15/01/2016","EA-013-TOT",""
"15/01/2016","EA-021-PR","0,21"
"15/01/2016","EA-062-TOT",""
"15/01/2016","EA-063-PR","0,45"
"15/01/2016","EA-112-TOT",""
"15/01/2016","EA-117-TOT",""
"15/01/2016","EA-430B",""
"16/01/2016","EA-001","0,43"
"16/01/2016","EA-007",""
"16/01/2016","EA-013-TOT",""
"16/01/2016","EA-021-PR","0,23"
"16/01/2016","EA-062-TOT",""
"16/01/2016","EA-063-PR","0,49"
"16/01/2016","EA-112-TOT",""
"16/01/2016","EA-117-TOT",""
"16/01/2016","EA-430B",""
"17/01/2016","EA-001","0,43"
"17/01/2016","EA-007",""
"17/01/2016","EA-013-TOT",""
"17/01/2016","EA-021-PR","0,17"
"17/01/2016","EA-062-TOT",""
"17/01/2016","EA-063-PR","0,23"
"17/01/2016","EA-112-TOT",""
"17/01/2016","EA-117-TOT",""
"17/01/2016","EA-430B",""
"18/01/2016","EA-001","0,43"
"18/01/2016","EA-007",""
"18/01/2016","EA-013-TOT",""
"18/01/2016","EA-021-PR","0,15"
"18/01/2016","EA-062-TOT",""
"18/01/2016","EA-063-PR","0,22"
"18/01/2016","EA-112-TOT",""
"18/01/2016","EA-117-TOT",""
"18/01/2016","EA-430B",""
"19/01/2016","EA-001","0,43"
"19/01/2016","EA-007",""
"19/01/2016","EA-013-TOT",""
"19/01/2016","EA-021-PR","0,17"
"19/01/2016","EA-062-TOT",""
"19/01/2016","EA-063-PR","0,21"
"19/01/2016","EA-112-TOT",""
"19/01/2016","EA-117-TOT",""
"19/01/2016","EA-430B",""
"20/01/2016","EA-001","0,43"
"20/01/2016","EA-007",""
"20/01/2016","EA-013-TOT",""
"20/01/2016","EA-021-PR","0,15"
"20/01/2016","EA-062-TOT",""
"20/01/2016","EA-063-PR","0,15"
"20/01/2016","EA-112-TOT",""
"20/01/2016","EA-117-TOT",""
"20/01/2016","EA-430B",""
"21/01/2016","EA-001","0,43"
"21/01/2016","EA-007",""
"21/01/2016","EA-013-TOT",""
"21/01/2016","EA-021-PR","0,13"
"21/01/2016","EA-062-TOT",""
"21/01/2016","EA-063-PR","0,17"
"21/01/2016","EA-112-TOT",""
"21/01/2016","EA-117-TOT",""
"21/01/2016","EA-430B",""
"22/01/2016","EA-001","0,43"
"22/01/2016","EA-007",""
"22/01/2016","EA-013-TOT",""
"22/01/2016","EA-021-PR","0,12"
"22/01/2016","EA-062-TOT",""
"22/01/2016","EA-063-PR","0,18"
"22/01/2016","EA-112-TOT",""
"22/01/2016","EA-117-TOT",""
"22/01/2016","EA-430B",""
"23/01/2016","EA-001","0,43"
"23/01/2016","EA-007",""
"23/01/2016","EA-013-TOT",""
"23/01/2016","EA-021-PR","0,12"
"23/01/2016","EA-062-TOT",""
"23/01/2016","EA-063-PR","0,16"
"23/01/2016","EA-112-TOT",""
"23/01/2016","EA-117-TOT",""
"23/01/2016","EA-430B",""
"24/01/2016","EA-112-TOT",""
"24/01/2016","EA-117-TOT",""
"24/01/2016","EA-430B",""
"24/01/2016","EA-001","0,43"
"24/01/2016","EA-007",""
"24/01/2016","EA-013-TOT",""
"24/01/2016","EA-021-PR","0,13"
"24/01/2016","EA-062-TOT",""
"24/01/2016","EA-063-PR","0,18"
"25/01/2016","EA-001","0,43"
"25/01/2016","EA-007",""
"25/01/2016","EA-013-TOT",""
"25/01/2016","EA-021-PR","0,12"
"25/01/2016","EA-062-TOT",""
"25/01/2016","EA-063-PR","0,13"
"25/01/2016","EA-112-TOT",""
"25/01/2016","EA-117-TOT",""
"25/01/2016","EA-430B",""
"26/01/2016","EA-001","0,43"
"26/01/2016","EA-007",""
"26/01/2016","EA-013-TOT",""
"26/01/2016","EA-021-PR","0,12"
"26/01/2016","EA-062-TOT",""
"26/01/2016","EA-063-PR","0,13"
"26/01/2016","EA-112-TOT",""
"26/01/2016","EA-117-TOT",""
"26/01/2016","EA-430B",""
"27/01/2016","EA-001","0,43"
"27/01/2016","EA-007",""
"27/01/2016","EA-013-TOT",""
"27/01/2016","EA-021-PR","0,12"
"27/01/2016","EA-062-TOT",""
"27/01/2016","EA-063-PR","0,15"
"27/01/2016","EA-112-TOT",""
"27/01/2016","EA-117-TOT",""
"27/01/2016","EA-430B",""
"28/01/2016","EA-001","0,43"
"28/01/2016","EA-007",""
"28/01/2016","EA-013-TOT",""
"28/01/2016","EA-021-PR","0,12"
"28/01/2016","EA-062-TOT",""
"28/01/2016","EA-063-PR","0,15"
"28/01/2016","EA-112-TOT",""
"28/01/2016","EA-117-TOT",""
"28/01/2016","EA-430B",""
"29/01/2016","EA-001","0,43"
"29/01/2016","EA-007",""
"29/01/2016","EA-013-TOT",""
"29/01/2016","EA-021-PR","0,12"
"29/01/2016","EA-062-TOT",""
"29/01/2016","EA-063-PR",""
"29/01/2016","EA-112-TOT",""
"29/01/2016","EA-117-TOT",""
"29/01/2016","EA-430B",""
"30/01/2016","EA-001","0,43"
"30/01/2016","EA-007",""
"30/01/2016","EA-013-TOT",""
"30/01/2016","EA-021-PR","0,13"
"30/01/2016","EA-062-TOT",""
"30/01/2016","EA-063-PR",""
"30/01/2016","EA-112-TOT",""
"30/01/2016","EA-117-TOT",""
"30/01/2016","EA-430B",""
"31/01/2016","EA-001","0,43"
"31/01/2016","EA-007",""
"31/01/2016","EA-013-TOT",""
"31/01/2016","EA-021-PR","0,12"
"31/01/2016","EA-062-TOT",""
"31/01/2016","EA-063-PR",""
"31/01/2016","EA-112-TOT",""
"31/01/2016","EA-117-TOT",""
"31/01/2016","EA-430B",""
"01/02/2016","EA-001","0,43"
"01/02/2016","EA-007",""
"01/02/2016","EA-013-TOT",""
"01/02/2016","EA-021-PR","0,14"
"01/02/2016","EA-062-TOT",""
"01/02/2016","EA-063-PR",""
"01/02/2016","EA-112-TOT",""
"01/02/2016","EA-117-TOT",""
"01/02/2016","EA-430B",""
"02/02/2016","EA-001","0,43"
"02/02/2016","EA-007",""
"02/02/2016","EA-013-TOT",""
"02/02/2016","EA-021-PR","0,15"
"02/02/2016","EA-062-TOT",""
"02/02/2016","EA-063-PR",""
"02/02/2016","EA-112-TOT",""
"02/02/2016","EA-117-TOT",""
"02/02/2016","EA-430B",""
"03/02/2016","EA-001","0,43"
"03/02/2016","EA-007",""
"03/02/2016","EA-013-TOT",""
"03/02/2016","EA-021-PR","0,13"
"03/02/2016","EA-062-TOT",""
"03/02/2016","EA-063-PR",""
"03/02/2016","EA-112-TOT",""
"03/02/2016","EA-117-TOT",""
"03/02/2016","EA-430B",""
"04/02/2016","EA-001","0,43"
"04/02/2016","EA-007",""
"04/02/2016","EA-013-TOT",""
"04/02/2016","EA-021-PR","0,12"
"04/02/2016","EA-062-TOT",""
"04/02/2016","EA-063-PR",""
"04/02/2016","EA-112-TOT",""
"04/02/2016","EA-117-TOT",""
"04/02/2016","EA-430B",""
"05/02/2016","EA-001","0,32"
"05/02/2016","EA-007",""
"05/02/2016","EA-013-TOT",""
"05/02/2016","EA-021-PR","0,14"
"05/02/2016","EA-062-TOT",""
"05/02/2016","EA-063-PR",""
"05/02/2016","EA-112-TOT",""
"05/02/2016","EA-117-TOT",""
"05/02/2016","EA-430B",""
"06/02/2016","EA-001","0,29"
"06/02/2016","EA-007",""
"06/02/2016","EA-013-TOT",""
"06/02/2016","EA-021-PR",""
"06/02/2016","EA-062-TOT",""
"06/02/2016","EA-063-PR",""
"06/02/2016","EA-112-TOT",""
"06/02/2016","EA-117-TOT",""
"06/02/2016","EA-430B",""
"07/02/2016","EA-001","0,29"
"07/02/2016","EA-007",""
"07/02/2016","EA-013-TOT",""
"07/02/2016","EA-021-PR",""
"07/02/2016","EA-062-TOT",""
"07/02/2016","EA-063-PR",""
"07/02/2016","EA-112-TOT",""
"07/02/2016","EA-117-TOT",""
"07/02/2016","EA-430B",""
"08/02/2016","EA-001","0,29"
"08/02/2016","EA-007",""
"08/02/2016","EA-013-TOT",""
"08/02/2016","EA-021-PR",""
"08/02/2016","EA-062-TOT",""
"08/02/2016","EA-063-PR",""
"08/02/2016","EA-112-TOT",""
"08/02/2016","EA-117-TOT",""
"08/02/2016","EA-430B",""
"09/02/2016","EA-001","0,29"
"09/02/2016","EA-007",""
"09/02/2016","EA-013-TOT",""
"09/02/2016","EA-021-PR",""
"09/02/2016","EA-062-TOT",""
"09/02/2016","EA-063-PR",""
"09/02/2016","EA-112-TOT",""
"09/02/2016","EA-117-TOT",""
"09/02/2016","EA-430B",""
"10/02/2016","EA-001","0,29"
"10/02/2016","EA-007",""
"10/02/2016","EA-013-TOT",""
"10/02/2016","EA-021-PR",""
"10/02/2016","EA-062-TOT",""
"10/02/2016","EA-063-PR",""
"10/02/2016","EA-112-TOT",""
"10/02/2016","EA-117-TOT",""
"10/02/2016","EA-430B",""
"11/02/2016","EA-001","0,29"
"11/02/2016","EA-007",""
"11/02/2016","EA-013-TOT",""
"11/02/2016","EA-021-PR",""
"11/02/2016","EA-062-TOT",""
"11/02/2016","EA-063-PR",""
"11/02/2016","EA-112-TOT",""
"11/02/2016","EA-117-TOT",""
"11/02/2016","EA-430B",""
"12/02/2016","EA-001","0,34"
"12/02/2016","EA-007",""
"12/02/2016","EA-013-TOT",""
"12/02/2016","EA-021-PR",""
"12/02/2016","EA-062-TOT",""
"12/02/2016","EA-063-PR",""
"12/02/2016","EA-112-TOT",""
"12/02/2016","EA-117-TOT",""
"12/02/2016","EA-430B",""
"13/02/2016","EA-001","0,34"
"13/02/2016","EA-007",""
"13/02/2016","EA-013-TOT",""
"13/02/2016","EA-021-PR",""
"13/02/2016","EA-062-TOT",""
"13/02/2016","EA-063-PR",""
"13/02/2016","EA-112-TOT",""
"13/02/2016","EA-117-TOT",""
"13/02/2016","EA-430B",""
"14/02/2016","EA-001","0,34"
"14/02/2016","EA-007",""
"14/02/2016","EA-013-TOT",""
"14/02/2016","EA-021-PR",""
"14/02/2016","EA-062-TOT",""
"14/02/2016","EA-063-PR",""
"14/02/2016","EA-112-TOT",""
"14/02/2016","EA-117-TOT",""
"14/02/2016","EA-430B",""
"15/02/2016","EA-001","0,34"
"15/02/2016","EA-007",""
"15/02/2016","EA-013-TOT",""
"15/02/2016","EA-021-PR",""
"15/02/2016","EA-062-TOT",""
"15/02/2016","EA-063-PR",""
"15/02/2016","EA-112-TOT",""
"15/02/2016","EA-117-TOT",""
"15/02/2016","EA-430B",""
"16/02/2016","EA-001","0,34"
"16/02/2016","EA-007",""
"16/02/2016","EA-013-TOT",""
"16/02/2016","EA-021-PR",""
"16/02/2016","EA-062-TOT",""
"16/02/2016","EA-063-PR",""
"16/02/2016","EA-112-TOT",""
"16/02/2016","EA-117-TOT",""
"16/02/2016","EA-430B",""
"17/02/2016","EA-001","0,34"
"17/02/2016","EA-007",""
"17/02/2016","EA-013-TOT",""
"17/02/2016","EA-021-PR",""
"17/02/2016","EA-062-TOT",""
"17/02/2016","EA-063-PR",""
"17/02/2016","EA-112-TOT",""
"17/02/2016","EA-117-TOT",""
"17/02/2016","EA-430B",""
"18/02/2016","EA-001","0,34"
"18/02/2016","EA-007",""
"18/02/2016","EA-013-TOT",""
"18/02/2016","EA-021-PR",""
"18/02/2016","EA-062-TOT",""
"18/02/2016","EA-063-PR",""
"18/02/2016","EA-112-TOT",""
"18/02/2016","EA-117-TOT",""
"18/02/2016","EA-430B",""
"19/02/2016","EA-001","0,34"
"19/02/2016","EA-007",""
"19/02/2016","EA-013-TOT",""
"19/02/2016","EA-021-PR",""
"19/02/2016","EA-062-TOT",""
"19/02/2016","EA-063-PR",""
"19/02/2016","EA-112-TOT",""
"19/02/2016","EA-117-TOT",""
"19/02/2016","EA-430B",""
"20/02/2016","EA-001","0,34"
"20/02/2016","EA-007",""
"20/02/2016","EA-013-TOT",""
"20/02/2016","EA-021-PR",""
"20/02/2016","EA-062-TOT",""
"20/02/2016","EA-063-PR",""
"20/02/2016","EA-112-TOT",""
"20/02/2016","EA-117-TOT",""
"20/02/2016","EA-430B",""
"21/02/2016","EA-001","0,34"
"21/02/2016","EA-007",""
"21/02/2016","EA-013-TOT",""
"21/02/2016","EA-021-PR",""
"21/02/2016","EA-062-TOT",""
"21/02/2016","EA-063-PR",""
"21/02/2016","EA-112-TOT",""
"21/02/2016","EA-117-TOT",""
"21/02/2016","EA-430B",""
"22/02/2016","EA-001","0,34"
"22/02/2016","EA-007",""
"22/02/2016","EA-013-TOT",""
"22/02/2016","EA-021-PR",""
"22/02/2016","EA-062-TOT",""
"22/02/2016","EA-063-PR",""
"22/02/2016","EA-112-TOT",""
"22/02/2016","EA-117-TOT",""
"22/02/2016","EA-430B",""
"23/02/2016","EA-001","0,29"
"23/02/2016","EA-007",""
"23/02/2016","EA-013-TOT",""
"23/02/2016","EA-021-PR","0,14"
"23/02/2016","EA-062-TOT",""
"23/02/2016","EA-063-PR",""
"23/02/2016","EA-112-TOT",""
"23/02/2016","EA-117-TOT",""
"23/02/2016","EA-430B",""
"24/02/2016","EA-001","0,29"
"24/02/2016","EA-007",""
"24/02/2016","EA-013-TOT",""
"24/02/2016","EA-021-PR","0,14"
"24/02/2016","EA-062-TOT",""
"24/02/2016","EA-063-PR",""
"24/02/2016","EA-112-TOT",""
"24/02/2016","EA-117-TOT",""
"24/02/2016","EA-430B",""
"25/02/2016","EA-001","0,33"
"25/02/2016","EA-007",""
"25/02/2016","EA-013-TOT",""
"25/02/2016","EA-021-PR","0,13"
"25/02/2016","EA-062-TOT",""
"25/02/2016","EA-063-PR",""
"25/02/2016","EA-112-TOT",""
"25/02/2016","EA-117-TOT",""
"25/02/2016","EA-430B",""
"26/02/2016","EA-001","0,33"
"26/02/2016","EA-007",""
"26/02/2016","EA-013-TOT",""
"26/02/2016","EA-021-PR","0,12"
"26/02/2016","EA-062-TOT",""
"26/02/2016","EA-063-PR",""
"26/02/2016","EA-112-TOT",""
"26/02/2016","EA-117-TOT",""
"26/02/2016","EA-430B",""
"27/02/2016","EA-001","0,33"
"27/02/2016","EA-007",""
"27/02/2016","EA-013-TOT",""
"27/02/2016","EA-021-PR","0,11"
"27/02/2016","EA-062-TOT",""
"27/02/2016","EA-063-PR",""
"27/02/2016","EA-112-TOT",""
"27/02/2016","EA-117-TOT",""
"27/02/2016","EA-430B",""
"28/02/2016","EA-001","0,33"
"28/02/2016","EA-007",""
"28/02/2016","EA-013-TOT",""
"28/02/2016","EA-021-PR","0,12"
"28/02/2016","EA-062-TOT",""
"28/02/2016","EA-063-PR",""
"28/02/2016","EA-112-TOT",""
"28/02/2016","EA-117-TOT",""
"28/02/2016","EA-430B",""
"29/02/2016","EA-001","0,33"
"29/02/2016","EA-007",""
"29/02/2016","EA-013-TOT",""
"29/02/2016","EA-021-PR","0,14"
"29/02/2016","EA-062-TOT",""
"29/02/2016","EA-063-PR",""
"29/02/2016","EA-112-TOT",""
"29/02/2016","EA-117-TOT",""
"29/02/2016","EA-430B",""
"01/03/2016","EA-001","0,34"
"01/03/2016","EA-007",""
"01/03/2016","EA-013-TOT",""
"01/03/2016","EA-021-PR","0,16"
"01/03/2016","EA-062-TOT",""
"01/03/2016","EA-063-PR",""
"01/03/2016","EA-112-TOT",""
"01/03/2016","EA-117-TOT",""
"01/03/2016","EA-430B",""
"02/03/2016","EA-001","0,33"
"02/03/2016","EA-007",""
"02/03/2016","EA-013-TOT",""
"02/03/2016","EA-021-PR","0,15"
"02/03/2016","EA-062-TOT",""
"02/03/2016","EA-063-PR",""
"02/03/2016","EA-112-TOT",""
"02/03/2016","EA-117-TOT",""
"02/03/2016","EA-430B",""
"03/03/2016","EA-021-PR","0,12"
"03/03/2016","EA-062-TOT",""
"03/03/2016","EA-063-PR",""
"03/03/2016","EA-112-TOT",""
"03/03/2016","EA-117-TOT",""
"03/03/2016","EA-430B",""
"03/03/2016","EA-001","0,34"
"03/03/2016","EA-007",""
"03/03/2016","EA-013-TOT",""
"04/03/2016","EA-001","0,34"
"04/03/2016","EA-007",""
"04/03/2016","EA-013-TOT",""
"04/03/2016","EA-021-PR","0,12"
"04/03/2016","EA-062-TOT",""
"04/03/2016","EA-063-PR",""
"04/03/2016","EA-112-TOT",""
"04/03/2016","EA-117-TOT",""
"04/03/2016","EA-430B",""
"05/03/2016","EA-001","0,34"
"05/03/2016","EA-007",""
"05/03/2016","EA-013-TOT",""
"05/03/2016","EA-021-PR","0,10"
"05/03/2016","EA-062-TOT",""
"05/03/2016","EA-063-PR",""
"05/03/2016","EA-112-TOT",""
"05/03/2016","EA-117-TOT",""
"05/03/2016","EA-430B",""
"06/03/2016","EA-001","0,34"
"06/03/2016","EA-007",""
"06/03/2016","EA-013-TOT",""
"06/03/2016","EA-021-PR","0,11"
"06/03/2016","EA-062-TOT",""
"06/03/2016","EA-063-PR",""
"06/03/2016","EA-112-TOT",""
"06/03/2016","EA-117-TOT",""
"06/03/2016","EA-430B",""
"07/03/2016","EA-001","0,34"
"07/03/2016","EA-007",""
"07/03/2016","EA-013-TOT",""
"07/03/2016","EA-021-PR","0,13"
"07/03/2016","EA-062-TOT",""
"07/03/2016","EA-063-PR",""
"07/03/2016","EA-112-TOT",""
"07/03/2016","EA-117-TOT",""
"07/03/2016","EA-430B",""
"08/03/2016","EA-001","0,34"
"08/03/2016","EA-007",""
"08/03/2016","EA-013-TOT",""
"08/03/2016","EA-021-PR","0,13"
"08/03/2016","EA-062-TOT",""
"08/03/2016","EA-063-PR",""
"08/03/2016","EA-112-TOT",""
"08/03/2016","EA-117-TOT",""
"08/03/2016","EA-430B",""
"09/03/2016","EA-001","0,34"
"09/03/2016","EA-007",""
"09/03/2016","EA-013-TOT",""
"09/03/2016","EA-021-PR","0,11"
"09/03/2016","EA-062-TOT",""
"09/03/2016","EA-063-PR",""
"09/03/2016","EA-112-TOT",""
"09/03/2016","EA-117-TOT",""
"09/03/2016","EA-430B",""
"10/03/2016","EA-001","0,34"
"10/03/2016","EA-007",""
"10/03/2016","EA-013-TOT",""
"10/03/2016","EA-021-PR","0,10"
"10/03/2016","EA-062-TOT",""
"10/03/2016","EA-063-PR",""
"10/03/2016","EA-112-TOT",""
"10/03/2016","EA-117-TOT",""
"10/03/2016","EA-430B",""
"11/03/2016","EA-001","0,34"
"11/03/2016","EA-007",""
"11/03/2016","EA-013-TOT",""
"11/03/2016","EA-021-PR","0,09"
"11/03/2016","EA-062-TOT",""
"11/03/2016","EA-063-PR",""
"11/03/2016","EA-112-TOT",""
"11/03/2016","EA-117-TOT",""
"11/03/2016","EA-430B",""
"12/03/2016","EA-001","0,34"
"12/03/2016","EA-007",""
"12/03/2016","EA-013-TOT",""
"12/03/2016","EA-021-PR","0,08"
"12/03/2016","EA-062-TOT",""
"12/03/2016","EA-063-PR",""
"12/03/2016","EA-112-TOT",""
"12/03/2016","EA-117-TOT",""
"12/03/2016","EA-430B",""
"13/03/2016","EA-001","0,34"
"13/03/2016","EA-007",""
"13/03/2016","EA-013-TOT",""
"13/03/2016","EA-021-PR","0,15"
"13/03/2016","EA-062-TOT",""
"13/03/2016","EA-063-PR",""
"13/03/2016","EA-112-TOT",""
"13/03/2016","EA-117-TOT",""
"13/03/2016","EA-430B",""
"14/03/2016","EA-001","0,34"
"14/03/2016","EA-007",""
"14/03/2016","EA-013-TOT",""
"14/03/2016","EA-021-PR","0,16"
"14/03/2016","EA-062-TOT",""
"14/03/2016","EA-063-PR",""
"14/03/2016","EA-112-TOT",""
"14/03/2016","EA-117-TOT",""
"14/03/2016","EA-430B",""
"15/03/2016","EA-001","0,34"
"15/03/2016","EA-007",""
"15/03/2016","EA-013-TOT",""
"15/03/2016","EA-021-PR","0,12"
"15/03/2016","EA-062-TOT",""
"15/03/2016","EA-063-PR",""
"15/03/2016","EA-112-TOT",""
"15/03/2016","EA-117-TOT",""
"15/03/2016","EA-430B",""
"16/03/2016","EA-001","0,34"
"16/03/2016","EA-007",""
"16/03/2016","EA-013-TOT",""
"16/03/2016","EA-021-PR","0,00"
"16/03/2016","EA-062-TOT",""
"16/03/2016","EA-063-PR",""
"16/03/2016","EA-112-TOT",""
"16/03/2016","EA-117-TOT",""
"16/03/2016","EA-430B",""
"17/03/2016","EA-001","0,34"
"17/03/2016","EA-007",""
"17/03/2016","EA-013-TOT",""
"17/03/2016","EA-021-PR","0,00"
"17/03/2016","EA-062-TOT",""
"17/03/2016","EA-063-PR",""
"17/03/2016","EA-112-TOT",""
"17/03/2016","EA-117-TOT",""
"17/03/2016","EA-430B",""
"18/03/2016","EA-001","0,34"
"18/03/2016","EA-007",""
"18/03/2016","EA-013-TOT",""
"18/03/2016","EA-021-PR","0,10"
"18/03/2016","EA-062-TOT",""
"18/03/2016","EA-063-PR",""
"18/03/2016","EA-112-TOT",""
"18/03/2016","EA-117-TOT",""
"18/03/2016","EA-430B",""
"19/03/2016","EA-001","0,34"
"19/03/2016","EA-007",""
"19/03/2016","EA-013-TOT",""
"19/03/2016","EA-021-PR","0,13"
"19/03/2016","EA-062-TOT",""
"19/03/2016","EA-063-PR",""
"19/03/2016","EA-112-TOT",""
"19/03/2016","EA-117-TOT",""
"19/03/2016","EA-430B",""
"20/03/2016","EA-001","0,34"
"20/03/2016","EA-007",""
"20/03/2016","EA-013-TOT",""
"20/03/2016","EA-021-PR","0,15"
"20/03/2016","EA-062-TOT",""
"20/03/2016","EA-063-PR",""
"20/03/2016","EA-112-TOT",""
"20/03/2016","EA-117-TOT",""
"20/03/2016","EA-430B",""
"21/03/2016","EA-001","0,34"
"21/03/2016","EA-007",""
"21/03/2016","EA-013-TOT",""
"21/03/2016","EA-021-PR","0,20"
"21/03/2016","EA-062-TOT",""
"21/03/2016","EA-063-PR",""
"21/03/2016","EA-112-TOT",""
"21/03/2016","EA-117-TOT",""
"21/03/2016","EA-430B",""
"22/03/2016","EA-001","0,34"
"22/03/2016","EA-007",""
"22/03/2016","EA-013-TOT",""
"22/03/2016","EA-021-PR","0,27"
"22/03/2016","EA-062-TOT",""
"22/03/2016","EA-063-PR",""
"22/03/2016","EA-112-TOT",""
"22/03/2016","EA-117-TOT",""
"22/03/2016","EA-430B",""
"23/03/2016","EA-001","0,34"
"23/03/2016","EA-007",""
"23/03/2016","EA-013-TOT",""
"23/03/2016","EA-021-PR","0,26"
"23/03/2016","EA-062-TOT",""
"23/03/2016","EA-063-PR",""
"23/03/2016","EA-112-TOT",""
"23/03/2016","EA-117-TOT",""
"23/03/2016","EA-430B",""
"24/03/2016","EA-001","0,34"
"24/03/2016","EA-007",""
"24/03/2016","EA-013-TOT",""
"24/03/2016","EA-021-PR","0,25"
"24/03/2016","EA-062-TOT",""
"24/03/2016","EA-063-PR",""
"24/03/2016","EA-112-TOT",""
"24/03/2016","EA-117-TOT",""
"24/03/2016","EA-430B",""
"25/03/2016","EA-001","0,34"
"25/03/2016","EA-007",""
"25/03/2016","EA-013-TOT",""
"25/03/2016","EA-021-PR","0,23"
"25/03/2016","EA-062-TOT",""
"25/03/2016","EA-063-PR",""
"25/03/2016","EA-112-TOT",""
"25/03/2016","EA-117-TOT",""
"25/03/2016","EA-430B",""
"26/03/2016","EA-001","0,34"
"26/03/2016","EA-007",""
"26/03/2016","EA-013-TOT",""
"26/03/2016","EA-021-PR","0,21"
"26/03/2016","EA-062-TOT",""
"26/03/2016","EA-063-PR",""
"26/03/2016","EA-112-TOT",""
"26/03/2016","EA-117-TOT",""
"26/03/2016","EA-430B",""
"27/03/2016","EA-001","0,34"
"27/03/2016","EA-007",""
"27/03/2016","EA-013-TOT",""
"27/03/2016","EA-021-PR","0,18"
"27/03/2016","EA-062-TOT",""
"27/03/2016","EA-063-PR",""
"27/03/2016","EA-112-TOT",""
"27/03/2016","EA-117-TOT",""
"27/03/2016","EA-430B",""
"28/03/2016","EA-001","0,34"
"28/03/2016","EA-007",""
"28/03/2016","EA-013-TOT",""
"28/03/2016","EA-021-PR",""
"28/03/2016","EA-062-TOT",""
"28/03/2016","EA-063-PR",""
"28/03/2016","EA-112-TOT",""
"28/03/2016","EA-117-TOT",""
"28/03/2016","EA-430B",""
"29/03/2016","EA-001","0,33"
"29/03/2016","EA-007",""
"29/03/2016","EA-013-TOT",""
"29/03/2016","EA-021-PR",""
"29/03/2016","EA-062-TOT",""
"29/03/2016","EA-063-PR",""
"29/03/2016","EA-112-TOT",""
